time,state,data,price,simple_return
0.003968253968253968,0,0.0020584260633271277,100.20605460766369,0.002060546076636882
0.007936507936507936,0,-0.006412395188663796,99.56554956567972,-0.006391879657290151
0.011904761904761904,0,0.0048662870679244226,100.05124491998392,0.00487814667244776
0.015873015873015872,0,0.00606388967825353,100.65978783518759,0.006082312275977312
0.01984126984126984,0,-0.012151477559477871,99.44402430357458,-0.012077946494419711
0.023809523809523808,0,-0.00806407096235497,98.64532534557335,-0.008031643566264048
0.027777777777777776,0,0.0009442077324290582,98.73851101092238,0.0009446536368811481
0.031746031746031744,0,-0.0018532521904146768,98.55569310527979,-0.00185153597892865
0.03571428571428571,0,3.3051544854663244e-05,98.5589505770231,3.305209106298954e-05
0.03968253968253968,0,-0.005234782753428938,98.04436393209228,-0.0052211051550175545
0.04365079365079365,0,0.0056785754244624,98.60270002407786,0.0056947290960273995
0.047619047619047616,0,0.005038517538642711,99.10076515878133,0.005051232213537928
0.051587301587301584,0,0.0005548431856581671,99.1557657999776,0.0005549971396106199
0.05555555555555555,0,0.007239841034654852,99.87624270416848,0.0072661120448022885
0.05952380952380952,0,0.0030839209250753037,100.18472856747658,0.0030886811012892264
0.06349206349206349,0,-0.005274144826018847,99.65773075266239,-0.005260260943455803
0.06746031746031746,0,0.0024618004851802394,99.90337043647011,0.0024648332041336896
0.07142857142857142,0,-0.005901503726111941,99.31552661095684,-0.00588412405852874
0.07539682539682539,0,0.005672605642195559,99.88050536338604,0.005688725335388376
0.07936507936507936,0,-0.00017561478836818886,99.86296640966943,-0.00017559936899387866
0.08333333333333333,0,-0.0010256345413881876,99.76059600819787,-0.0010251087580511564
0.0873015873015873,0,-0.004150564051228593,99.34739137402306,-0.004141962364988531
0.09126984126984126,0,0.007840175435620973,100.12935370691321,0.007870990089172816
0.09523809523809523,0,-0.0008345553486865051,100.04582507869634,-0.0008342072042268365
0.0992063492063492,0,-0.0025593227707622584,99.79010289783743,-0.0025560504964371343
0.10317460317460317,0,-0.002079343975096975,99.58282052896004,-0.0020771836370349914
0.10714285714285714,0,0.0034921215688162627,99.93118375375677,0.0034982261292292676
0.1111111111111111,0,0.002440970108917539,100.17541074037,0.002443951701953451
0.11507936507936507,0,0.0027388599561488864,100.45015323029448,0.002742614059617416
0.11904761904761904,0,0.002852806111608574,100.73712718724282,0.0028568792353202118
0.12301587301587301,0,0.013630000669463552,102.11957427343627,0.01372331259381503
0.12698412698412698,0,-0.002421285069291906,101.8726127757126,-0.002418356123013386
0.13095238095238093,0,-0.003087936996883311,101.5585217619649,-0.003083174223078025
0.1349206349206349,0,-0.004987397450802615,101.0532700422991,-0.004974981034580263
0.1388888888888889,0,0.004019194519526811,101.46024008947822,0.004027282313662201
0.14285714285714285,0,0.007250745849893403,102.19857601257355,0.007277096155539931
0.1468253968253968,0,-0.0005789126241655461,102.13942908885042,-0.0005787450865837703
0.15079365079365079,0,-0.005153599445451626,101.61439744717944,-0.0051403424353800116
0.15476190476190477,0,-0.0050548545810235514,101.10204746302234,-0.005042100302995636
0.15873015873015872,0,0.004237238225451675,101.53134980904512,0.004246228012145843
0.16269841269841268,0,0.00482095007440254,102.02200914924558,0.0048325895511410494
0.16666666666666666,0,0.003560439168600313,102.38589972740192,0.0035667850612901442
0.17063492063492064,0,-0.004053428207742718,101.97172581256902,-0.004045224156212976
0.1746031746031746,0,0.001601367757656184,102.13515086335775,0.0016026506316967973
0.17857142857142855,0,0.0008739403948810658,102.22444991277403,0.0008743223920607854
0.18253968253968253,0,0.0015164975591523688,102.37959064709267,0.0015176480230608943
0.1865079365079365,0,0.005628374202593264,102.95744596146531,0.005644243259035384
0.19047619047619047,0,0.0015474084515527515,103.11688651150905,0.0015486063057876275
0.19444444444444442,0,0.004415642340310315,103.57322056410963,0.004425405654093545
0.1984126984126984,0,0.0005645970119859357,103.63171420607574,0.0005647564268792199
0.20238095238095238,0,0.001960169908265631,103.83504919426144,0.0019620922971646873
0.20634920634920634,0,0.004115630915488788,104.2632765412331,0.004124111755082164
0.2103174603174603,0,-0.009040329970179036,103.3249498993469,-0.008999589050082498
0.21428571428571427,0,-0.0018748504915562124,103.13141254972697,-0.0018730940572287667
0.21825396825396826,0,-0.0028241803177399094,102.84056174514086,-0.0028201960721315955
0.2222222222222222,0,-0.003885663264920508,102.44173331052777,-0.003878123843794777
0.22619047619047616,0,-0.0015943443775688767,102.27853603989087,-0.0015930740857556223
0.23015873015873015,0,0.009556133970229416,103.26060836639307,0.009601939610468922
0.23412698412698413,0,-0.005315334467077577,102.71319981424139,-0.0053012330724349615
0.23809523809523808,0,0.006238469189212401,103.35597583114141,0.006257968966622258
0.24206349206349204,0,-0.010462194217309883,102.28028240711217,-0.010407655826177111
0.24603174603174602,0,-0.001970688509065322,102.07891830799495,-0.0019687479774025706
0.25,0,0.0011641368302730537,102.19782133265863,0.0011648147005719261
0.25396825396825395,0,0.003831742464529725,102.59016827060834,0.00383909297510954
0.2579365079365079,0,0.004619195212581581,103.06514845328213,0.00462988014037515
0.26190476190476186,0,0.005136506716650009,103.59590523149957,0.005149721182985527
0.26587301587301587,0,-0.0020578725804025347,103.3829372643089,-0.002055756612337046
0.2698412698412698,0,-0.0027736536387666885,103.0965861072224,-0.0027698106154057734
0.2738095238095238,0,0.005543628919122014,103.66970242779183,0.005559023263616503
0.2777777777777778,0,-0.0010662150834155374,103.55922713304882,-0.0010656468780744627
0.28174603174603174,0,-0.007897179593202717,102.74462209259293,-0.007866078793821618
0.2857142857142857,0,-0.007000149521259793,102.02790586254069,-0.006975705545019507
0.28968253968253965,0,-0.005653116090039917,101.4527574882424,-0.005637167296888546
0.2936507936507936,0,0.003270707199341493,101.78512299138355,0.00327606179831706
0.2976190476190476,0,0.0010360866935032636,101.89063585370903,0.0010366236167384858
0.30158730158730157,0,0.0044885377717357846,102.34900375257814,0.0044986263460679455
0.3055555555555555,0,-0.00255254979968421,102.08808596803861,-0.0025492948145371787
0.30952380952380953,0,0.0011375950687031553,102.20428695351174,0.0011382423754076915
0.3134920634920635,0,0.004079737948480544,102.62210537680886,0.004088071408268115
0.31746031746031744,0,-0.0018098111421542427,102.43654671078565,-0.0018081744215030972
0.3214285714285714,0,0.003016302421339749,102.7459927715005,0.0030208560386995533
0.32539682539682535,0,-0.004030852602551005,102.33267239552018,-0.0040227396206046805
0.32936507936507936,0,-0.002148135374293448,102.11308389935026,-0.002145829782703409
0.3333333333333333,0,-0.0022658338099899563,101.88197454797623,-0.002263268746264499
0.33730158730158727,0,-0.007394192801921153,101.13141788512854,-0.007366923012413797
0.3412698412698413,0,0.0032065271733908635,101.45621898814673,0.003211673580876034
0.34523809523809523,0,-0.0028180679135114536,101.17071095225458,-0.002814100887453439
0.3492063492063492,0,0.00021759443889930716,101.19272753159301,0.00021761811428640682
0.35317460317460314,0,0.003167308181960866,101.51374419644763,0.0031723294023719346
0.3571428571428571,0,0.002951770899394694,101.81383219007114,0.002956131664720385
0.3611111111111111,0,0.004330421089906996,102.2556849700412,0.004339810912384105
0.36507936507936506,0,-0.00048151134863882295,102.2064595495157,-0.0004813954406538055
0.369047619047619,0,-0.0025276398350688447,101.94844465269323,-0.0025244480433006264
0.373015873015873,0,-0.0003632886373523703,101.91141466784879,-0.00036322265602568626
0.376984126984127,0,-0.010490318946465604,100.8479193789228,-0.01043548745145128
0.38095238095238093,0,-0.008977062828185646,99.94665268699843,-0.008936889302971433
0.3849206349206349,0,-0.008193335476661793,99.13110183500179,-0.008159861586867576
0.38888888888888884,0,-0.006143175638686407,98.52398877555012,-0.006124344915102051
0.39285714285714285,0,0.002657229804325473,98.7861377958104,0.002660763368579542
0.3968253968253968,0,-0.0055650930107787495,98.23791063327053,-0.005549636566145453
0.40079365079365076,0,-0.002243311285266467,98.01777942343611,-0.002240796943007381
0.40476190476190477,0,0.008323257870411983,98.83701128702818,0.008357992482700404
0.4087301587301587,0,-0.002105363179017885,98.62914237929492,-0.0021031484564978374
0.4126984126984127,0,0.00478480027508494,99.10219395301725,0.004796265711234708
0.41666666666666663,0,-0.005742349684728287,98.53474530438046,-0.005725893908119048
0.4206349206349206,0,-0.0011552460827068012,98.42097915246036,-0.0011545790428407873
0.4246031746031746,0,-0.005845687533301461,97.8473192135844,-0.005828634746534569
0.42857142857142855,0,-0.0019968187422020017,97.6521307955062,-0.001994826425976159
0.4325396825396825,0,0.005432332594546386,98.18405312997564,0.005447114467817751
0.4365079365079365,0,-0.010742207002277302,97.13498445147118,-0.010684715542509984
0.44047619047619047,0,0.0028755006138148614,97.41469812456918,0.002879638831236481
0.4444444444444444,0,0.0016364824164063995,97.57424607825314,0.0016378221844919637
0.4484126984126984,0,-0.0036039040260010214,97.22323075266941,-0.003597417758188497
0.45238095238095233,0,-0.008970419359024213,96.35499763108449,-0.008930305183887812
0.45634920634920634,0,0.0005932620784136836,96.41217835714572,0.0005934380931664306
0.4603174603174603,0,-0.0031966016568365807,96.10447908608252,-0.0031914979653648663
0.46428571428571425,0,0.0016046112489966266,96.25881320431947,0.0016058993264892393
0.46825396825396826,0,0.00027654446667037274,96.28543672760372,0.00027658270861651403
0.4722222222222222,0,0.010229147464479124,97.275409314188,0.01028164403911789
0.47619047619047616,0,-0.0013689098377716868,97.14233915071266,-0.0013679733080900224
0.4801587301587301,0,-0.0063085392848625885,96.53144184879366,-0.006288682229189414
0.4841269841269841,0,0.0012682192370498662,96.65394254277578,0.0012690237671373753
0.4880952380952381,0,0.0015247377342416512,96.8014268650167,0.0015259007378374712
0.49206349206349204,0,0.00870096581549624,97.64736768518985,0.00873892924484234
0.496031746031746,0,0.0053995952549919365,98.17604999915744,0.005414199343007125
0.5,0,0.0023869652522837065,98.41067272586093,0.0023898163218582123
0.503968253968254,0,0.009356830657766893,99.3358061341615,0.00940074264991231
0.5079365079365079,0,-0.007349614467110707,98.608402598404,-0.007322672096455175
0.5119047619047619,0,-0.003891166959987841,98.22544639669617,-0.0038836061797644737
0.5158730158730158,0,-0.005697990901050575,97.66735022032317,-0.005681788139898685
0.5198412698412698,0,-0.0023166820581711186,97.44134791122573,-0.0023140006213703316
0.5238095238095237,0,-0.008533418682114836,96.61337782459195,-0.00849711241051509
0.5277777777777778,0,0.004139963770455856,97.01418279509602,0.004148545258729681
0.5317460317460317,0,-0.0012609825211048946,96.89192670388891,-0.001260187816716841
0.5357142857142857,0,-0.009126319877783635,96.01168279057299,-0.009084801420101781
0.5396825396825397,0,-0.006258657981574506,95.41265501609752,-0.006239113377297698
0.5436507936507936,0,0.002113840491099028,95.61455546712835,0.002116076226962059
0.5476190476190476,0,0.0054185899980427575,96.13405775490342,0.005433297108761295
0.5515873015873015,0,0.012717111209214397,97.3644119524109,0.012798317539495587
0.5555555555555556,0,0.018494497078652684,99.18187248976798,0.01866657951208516
0.5595238095238095,0,0.0027494229398591307,99.45494062308687,0.0027532060694568108
0.5634920634920635,0,-0.006094615345450861,98.85064436292888,-0.006076080850002365
0.5674603174603174,0,-0.013291740259909316,97.54544070338989,-0.013203795159360673
0.5714285714285714,0,0.0018253125852775137,97.72365422215111,0.0018269794823429421
0.5753968253968254,0,-0.0049821586557196335,97.23799030433716,-0.004969768288749222
0.5793650793650793,0,-0.002477615910350632,96.99737011775875,-0.0024745491533225343
0.5833333333333333,0,-0.0037169585125656985,96.63750413498616,-0.0037100591731069233
0.5873015873015872,0,-0.0007480103309256283,96.56524531208048,-0.0007477306409393891
0.5912698412698413,0,0.006853933158353992,97.22937038344519,0.006877475112482999
0.5952380952380952,0,0.0011282018727444517,97.33912664316453,0.0011288385318814489
0.5992063492063492,0,-0.000860416654148319,97.25541045806519,-0.0008600466018796055
0.6031746031746031,0,-0.006385116526225051,96.63640165422244,-0.006364774987091032
0.6071428571428571,0,-0.010410622055323164,95.63557525172546,-0.01035661909347655
0.611111111111111,0,-0.00292456298732979,95.35629157848014,-0.0029202906189480264
0.615079365079365,0,-0.00019990933573008594,95.33723087084314,-0.00019988935519028425
0.6190476190476191,0,0.011275800523946708,96.41831807605979,0.011339611978883737
0.623015873015873,0,0.0009595412364726983,96.51087982951282,0.0009600017434449754
0.626984126984127,0,0.006329565912041816,97.12368916723584,0.006349639945315574
0.6309523809523809,0,-0.003006377740739066,96.83213714737107,-0.0030018631125382045
0.6349206349206349,0,-0.007325555214767437,96.12537983559122,-0.007298788734820942
0.6388888888888888,0,-0.00594077525160328,95.55601347135979,-0.005923163738913201
0.6428571428571428,0,-0.004429605899357975,95.13367407947307,-0.004419809664969794
0.6468253968253967,0,0.013546987901154687,96.43121787244814,0.013639164108085083
0.6507936507936507,0,-0.005035360833608516,95.9468723454599,-0.005022704655964041
0.6547619047619048,0,0.005420874389124459,96.46840058087145,0.0054355939142418565
0.6587301587301587,0,-0.005549017694967305,95.93457818377635,-0.005533650334002926
0.6626984126984127,0,0.006007247270232751,96.51261538458786,0.00602532696505074
0.6666666666666666,0,0.002563852039532147,96.76037692663128,0.002567141518817774
0.6706349206349206,0,-0.0008478371184713347,96.67837465467268,-0.0008474778061348919
0.6746031746031745,0,-0.00011789088959951402,96.66697782688395,-0.00011788394074166043
0.6785714285714285,0,-0.003985885881709377,96.28244115348853,-0.003977952782221508
0.6825396825396826,0,0.0029488796315095627,96.56678552568958,0.002953231854058774
0.6865079365079365,0,-0.002727237634026228,96.303783751189,-0.0027235220999523024
0.6904761904761905,0,-0.007581701721433768,95.57639808303563,-0.007553033118954431
0.6944444444444444,0,-0.00791136114138453,94.82324185497642,-0.00788014868906133
0.6984126984126984,0,0.001226090578382235,94.93957504136472,0.001226842534726227
0.7023809523809523,0,0.010086228798266365,95.90200279135743,0.010137266251438761
0.7063492063492063,0,0.0011467413207252308,96.01204066112618,0.0011473990799560946
0.7103174603174602,0,-0.0006084623178914212,95.95363872181154,-0.0006082772422343653
0.7142857142857142,0,0.001939424326007838,96.13991411804753,0.0019413062257700687
0.7182539682539683,0,0.008365926556444771,96.9475873354483,0.008401018711220091
0.7222222222222222,0,0.0015208687474794896,97.09514406994124,0.001522025854881495
0.7261904761904762,0,-0.002449709348564687,96.85758028772517,-0.0024467112592672807
0.7301587301587301,0,0.00710785271045295,97.54848220805971,0.007133173452012164
